KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0302;Laboration;4,5;2011-08-30;G;1;100
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0102;Projekt;6;2011-08-30;3;1;100
KOO041;Kemi med biokemi;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0202;Projekt;6;2011-08-30;3;1;100
TDA516;Kommunikation engelska och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0106;Tentamen;4,5;2011-08-30;3;1;50
TDA516;Kommunikation engelska och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0106;Tentamen;4,5;2011-08-30;4;1;50
TDA517;Kommunikation engelska och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0110;Tentamen;3,8;2011-08-30;3;2;33
TDA517;Kommunikation engelska och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0110;Tentamen;3,8;2011-08-30;4;3;50
TDA517;Kommunikation engelska och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0110;Tentamen;3,8;2011-08-30;U;1;17
LSP310;Kommunikation och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0104;Projekt;6;2011-08-30;3;5;63
LSP310;Kommunikation och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0104;Projekt;6;2011-08-30;4;1;13
LSP310;Kommunikation och ingenjörskompetens;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0104;Projekt;6;2011-08-30;5;2;25
TEK125;Logistik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-30;4;1;100
BOMX02;Masterexamensarbete vid Bygg- och miljöteknik;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;2;100
DATX05;Masterexamensarbete vid Data- och informationsteknik;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;2;100
ENMX04;Masterexamensarbete vid Energi och miljö;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;3;100
PPUX05;Masterexamensarbete vid Produkt- och produktionsutveckling;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;1;100
SJOX06;Masterexamensarbete vid Sjöfart och marin teknik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;2;100
TEKX08;Masterexamensarbete vid Teknikens ekonomi och organisation;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;2;100
TIFX03;Masterexamensarbete vid Teknisk fysik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-30;G;1;100
ESS011;Matematisk statistik och signalbehandling;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0206;Konstruktionsövning + lab;3;2011-08-30;G;2;100
ARK121;Matter, space, structure 1;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0108;Projekt, del A;7,5;2011-08-30;3;1;100
ARK121;Matter, space, structure 1;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0208;Projekt, del B;7,5;2011-08-30;3;1;100
MVE345;Miljö och matematisk modellering;TKTEM;TEKNISK MATEMATIK, CIVILINGENJÖR;0110;Tentamen;7,5;2011-08-30;4;3;75
MVE345;Miljö och matematisk modellering;TKTEM;TEKNISK MATEMATIK, CIVILINGENJÖR;0110;Tentamen;7,5;2011-08-30;U;1;25
KMB056;Molekylär bioteknik;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0106;Tentamen;9;2011-08-30;3;2;50
KMB056;Molekylär bioteknik;TKBIO;BIOTEKNIK, CIVILINGENJÖR;0106;Tentamen;9;2011-08-30;U;2;50
KOK080;Oorganisk och organisk kemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0203;Laboration;3;2011-08-30;G;1;100
TME050;Projekt;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0105;Projekt;7,5;2011-08-30;5;1;100
ARK181;Reality studio 2;MPDSD;ARKITEKTUR OCH PLANERING FÖR HÅLLBAR UTVECKLING, MASTERPROGRAM;0108;Projekt;7,5;2011-08-30;3;1;100
ADM020;Ritteknik: CAD för arkitekter;TKARK;ARKITEKTUR;0101;Övning;4,5;2011-08-30;G;1;100
LKT335;Separationsteknik 1;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0204;Laboration;1,5;2011-08-30;3;1;100
LNC184;Sjukvård;TSJKL;SJÖKAPTENSPROGRAM;0110;Tentamen;5;2011-08-30;G;1;100
CIU930;Supervision of research;-;-;0110;Inlämningsuppgift;3;2011-08-30;G;1;100
LUP628;Vårdens lokaler, uppdragsutbildning;-;-;0111;Tentamen;7,5;2011-08-30;G;32;100
AMU010;Bärkraft, byggande och planering;TKARK;ARKITEKTUR;0100;projekt;4,5;2011-08-29;G;1;100
BOMX03;Examensarbete vid Bygg- och miljöteknik;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0108;Examensarbete;15;2011-08-29;G;2;100
MVE220;Finansiell risk;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0108;Tentamen;7,5;2011-08-29;3;2;100
ADM016;Färg, form och visualisering 2;TKARK;ARKITEKTUR;0107;Övning, del A;4,5;2011-08-29;G;1;100
MTF171;Gasturbinteknik;MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0198;Tentamen;7,5;2011-08-29;3;1;100
LBT023;Introduktion bygg och anläggning;TIBYL;BYGGTEKNIK, HÖGSKOLEINGENJÖR;0202;Projekt;0,9;2011-08-29;G;1;100
KKA010;Introduktionskurs;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0177;Inlämningsuppgift;1,5;2011-08-29;G;52;84
KKA010;Introduktionskurs;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0177;Inlämningsuppgift;1,5;2011-08-29;U;10;16
KKA030;Introduktionskurs;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0100;Inlämningsuppgift;1,5;2011-08-29;G;25;89
KKA030;Introduktionskurs;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0100;Inlämningsuppgift;1,5;2011-08-29;U;3;11
BMTX01;Kandidatarbete vid Bygg- och miljöteknik;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0206;Projekt, del B;15;2011-08-29;4;1;100
MVE295;Komplex analys;TKTEM;TEKNISK MATEMATIK, CIVILINGENJÖR;0209;Inlämningsuppgift;1,5;2011-08-29;G;2;100
ARK316;Leadership in architectural professions: examensarbete förberedelsekurs;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0109;Inlämningsuppgift;7,5;2011-08-29;3;9;33
ARK316;Leadership in architectural professions: examensarbete förberedelsekurs;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0109;Inlämningsuppgift;7,5;2011-08-29;4;14;52
ARK316;Leadership in architectural professions: examensarbete förberedelsekurs;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0109;Inlämningsuppgift;7,5;2011-08-29;5;3;11
ARK316;Leadership in architectural professions: examensarbete förberedelsekurs;MPARC;ARKITEKTUR OCH STADSBYGGNAD, MASTERPROGRAM;0109;Inlämningsuppgift;7,5;2011-08-29;U;1;4
BOM030;Ledarskap och kommunikation;MPDCF;ORGANISERING OCH LEDNING I BYGG- OCH FASTIGHETSSEKTORN, MASTERPROGRAM;0107;Projekt;7,5;2011-08-29;3;1;100
MCCX04;Masterexamensarbete vid Mikroteknologi och nanovetenskap;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-29;G;2;100
SSYX04;Masterexamensarbete vid Signaler och system;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-29;G;2;100
SJOX06;Masterexamensarbete vid Sjöfart och marin teknik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-29;G;3;100
TEKX60;Masterexamensarbete vid Teknikens ekonomi och organisation;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0109;Examensarbete, del A;30;2011-08-29;G;1;100
FFM332;Mekanik;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0102;Tentamen;7,5;2011-08-29;3;1;13
FFM332;Mekanik;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0102;Tentamen;7,5;2011-08-29;4;1;13
FFM332;Mekanik;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0102;Tentamen;7,5;2011-08-29;5;1;13
FFM332;Mekanik;TKKEF;KEMITEKNIK MED FYSIK, CIVILINGENJÖR;0102;Tentamen;7,5;2011-08-29;U;5;63
TEK290;Research methodology;MPQOM;KVALITETS- OCH VERKSAMHETSUTVECKLING, MASTERPROGRAM;0108;Tentamen;7,5;2011-08-29;4;1;33
TEK290;Research methodology;MPQOM;KVALITETS- OCH VERKSAMHETSUTVECKLING, MASTERPROGRAM;0108;Tentamen;7,5;2011-08-29;5;2;67
SSY035;Styrteknik;TISJL;SJÖINGENJÖR;0105;Tentamen, del A;3,7;2011-08-29;3;1;100
LSP301;Teknisk kommunikation 1;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0104;Tentamen;1,5;2011-08-29;3;1;100
MVE350;Analys och linjär algebra;TIKEL;KEMITEKNIK, HÖGSKOLEINGENJÖR;0110;Tentamen;6;2011-08-27;U;2;100
TMV035;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0302;Tentamen, del C;7,5;2011-08-27;3;1;25
TMV035;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0302;Tentamen, del C;7,5;2011-08-27;U;3;75
TMV036;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0508;Tentamen, del C;6;2011-08-27;3;3;11
TMV036;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0508;Tentamen, del C;6;2011-08-27;4;1;4
TMV036;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0508;Tentamen, del C;6;2011-08-27;5;1;4
TMV036;Analys och linjär algebra;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0508;Tentamen, del C;6;2011-08-27;U;23;82
MMA115;Fatigue design;MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0198;Tentamen;7,5;2011-08-27;3;2;67
MMA115;Fatigue design;MPAME;TILLÄMPAD MEKANIK, MASTERPROGRAM;0198;Tentamen;7,5;2011-08-27;U;1;33
VSM167;Finita elementmetoden - grunder;MPSEB;KONSTRUKTIONSTEKNIK OCH BYGGNADSTEKNOLOGI, MASTERPROGRAM;0107;Tentamen;7,5;2011-08-27;3;1;100
MVE085;Flervariabelanalys;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;3;11;24
MVE085;Flervariabelanalys;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;U;34;76
TMA043;Flervariabelanalys;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-27;3;9;26
TMA043;Flervariabelanalys;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-27;4;1;3
TMA043;Flervariabelanalys;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-27;U;24;71
MVE040;Flervariabelmatematik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;3;1;50
MVE040;Flervariabelmatematik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;U;1;50
MVE041;Flervariabelmatematik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;3;6;38
MVE041;Flervariabelmatematik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;4;1;6
MVE041;Flervariabelmatematik;TKAUT;AUTOMATION OCH MEKATRONIK, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;U;9;56
TMA401;Funktionalanalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2011-08-27;3;2;33
TMA401;Funktionalanalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2011-08-27;4;2;33
TMA401;Funktionalanalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2011-08-27;5;1;17
TMA401;Funktionalanalys;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0101;Tentamen;7,5;2011-08-27;U;1;17
TIF190;Fysik för ingenjörer 1: Fysik för hållbar utveckling;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;3;3;43
TIF190;Fysik för ingenjörer 1: Fysik för hållbar utveckling;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;4;2;29
TIF190;Fysik för ingenjörer 1: Fysik för hållbar utveckling;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;5;1;14
TIF190;Fysik för ingenjörer 1: Fysik för hållbar utveckling;TKIEK;INDUSTRIELL EKONOMI, CIVILINGENJÖR;0108;Tentamen;6;2011-08-27;U;1;14
TMA220;Introduktion till matematik;TKDAT;DATATEKNIK, CIVILINGENJÖR;0184;Tentamen;1,5;2011-08-27;G;77;91
TMA220;Introduktion till matematik;TKDAT;DATATEKNIK, CIVILINGENJÖR;0184;Tentamen;1,5;2011-08-27;U;8;9
SSYX04;Masterexamensarbete vid Signaler och system;TKELT;ELEKTROTEKNIK, CIVILINGENJÖR;0108;Examensarbete;30;2011-08-27;G;1;100
MVE115;Matematisk analys i flera variabler;TKATK;ARKITEKTUR OCH TEKNIK;0106;Tentamen;7,5;2011-08-27;3;2;22
MVE115;Matematisk analys i flera variabler;TKATK;ARKITEKTUR OCH TEKNIK;0106;Tentamen;7,5;2011-08-27;5;3;33
MVE115;Matematisk analys i flera variabler;TKATK;ARKITEKTUR OCH TEKNIK;0106;Tentamen;7,5;2011-08-27;U;4;44
MVE255;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Tentamen;7,5;2011-08-27;3;15;54
MVE255;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Tentamen;7,5;2011-08-27;4;1;4
MVE255;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Tentamen;7,5;2011-08-27;5;1;4
MVE255;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0108;Tentamen;7,5;2011-08-27;U;11;39
TMV160;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0204;Laboration;1,5;2011-08-27;G;2;100
TMV160;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0104;Tentamen;6;2011-08-27;3;6;50
TMV160;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0104;Tentamen;6;2011-08-27;4;1;8
TMV160;Matematisk analys i flera variabler;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0104;Tentamen;6;2011-08-27;U;5;42
TMV191;Matematisk analys i flera variabler;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0107;Tentamen;7,5;2011-08-27;3;3;60
TMV191;Matematisk analys i flera variabler;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0107;Tentamen;7,5;2011-08-27;U;2;40
TMV190;Matematisk analys i flera variabler TD;TKDES;TEKNISK DESIGN, CIVILINGENJÖR;0104;Tentamen;6;2011-08-27;3;1;100
TMA263;Matematisk analys i flera variabler Z;TAUTA;AUTOMATION OCH MEKATRONIK;0295;Tentamen;4,5;2011-08-27;3;1;100
TMA235;Matematisk introduktionskurs;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0101;Tentamen;1,5;2011-08-27;G;83;98
TMA235;Matematisk introduktionskurs;TKITE;INFORMATIONSTEKNIK, CIVILINGENJÖR;0101;Tentamen;1,5;2011-08-27;U;2;2
TME031;Mekanik - dynamik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0210;Tentamen;6;2011-08-27;3;3;30
TME031;Mekanik - dynamik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0210;Tentamen;6;2011-08-27;4;1;10
TME031;Mekanik - dynamik;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0210;Tentamen;6;2011-08-27;U;6;60
TME030;Mekanik och hållfasthetslära 3;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;3;7;39
TME030;Mekanik och hållfasthetslära 3;TKMAS;MASKINTEKNIK, CIVILINGENJÖR;0105;Tentamen;7,5;2011-08-27;U;11;61
KOK080;Oorganisk och organisk kemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0103;Tentamen;6;2011-08-27;3;4;31
KOK080;Oorganisk och organisk kemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0103;Tentamen;6;2011-08-27;4;3;23
KOK080;Oorganisk och organisk kemi;TKKMT;KEMITEKNIK, CIVILINGENJÖR;0103;Tentamen;6;2011-08-27;U;6;46
MVE095;Optioner och matematik;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0106;Tentamen;7,5;2011-08-27;3;8;50
MVE095;Optioner och matematik;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0106;Tentamen;7,5;2011-08-27;4;4;25
MVE095;Optioner och matematik;MPENM;MATEMATIK OCH BERÄKNINGSVETENSKAP, MASTERPROGRAM;0106;Tentamen;7,5;2011-08-27;U;4;25
TIN211;Programmeringsteknik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0293;Laboration;3;2011-08-27;G;4;100
TIN211;Programmeringsteknik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;3;2011-08-27;3;5;26
TIN211;Programmeringsteknik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;3;2011-08-27;4;3;16
TIN211;Programmeringsteknik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;3;2011-08-27;5;2;11
TIN211;Programmeringsteknik;TKTFY;TEKNISK FYSIK, CIVILINGENJÖR;0193;Tentamen;3;2011-08-27;U;9;47
VSM191;Stålbyggnad;MPSEB;KONSTRUKTIONSTEKNIK OCH BYGGNADSTEKNOLOGI, MASTERPROGRAM;0108;Tentamen;7,5;2011-08-27;4;1;100
VMT043;Teknisk samhällsplanering;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-27;3;3;50
VMT043;Teknisk samhällsplanering;TKVOV;VÄG- OCH VATTENBYGGNAD, CIVILINGENJÖR;0106;Tentamen;7,5;2011-08-27;U;3;50
IEK311;Total quality management;MPQOM;KVALITETS- OCH VERKSAMHETSUTVECKLING, MASTERPROGRAM;0104;Tentamen;7,5;2011-08-27;3;4;57
IEK311;Total quality management;MPQOM;KVALITETS- OCH VERKSAMHETSUTVECKLING, MASTERPROGRAM;0104;Tentamen;7,5;2011-08-27;U;3;43
BOM040;Trafikplanering;MPIEE;INFRASTRUKTUR OCH MILJÖTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2011-08-27;3;2;67
BOM040;Trafikplanering;MPIEE;INFRASTRUKTUR OCH MILJÖTEKNIK, MASTERPROGRAM;0107;Tentamen;7,5;2011-08-27;5;1;33
EME101;Active microwave circuits;MPMPE;WIRELESS AND PHOTONICS ENGINEERING, MSC PROGR;0107;Tentamen;7,5;2011-08-26;U;2;100
EDA397;Agile development processes;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0207;Tentamen;3;2011-08-26;4;2;40
EDA397;Agile development processes;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0207;Tentamen;3;2011-08-26;5;1;20
EDA397;Agile development processes;MPSOF;SOFTWARE ENGINEERING - UTVECKLING OCH IMPLEMENTERING AV MJUKVARA, MASTERPROGRAM;0207;Tentamen;3;2011-08-26;U;2;40
SJO060;Anläggningsteknik, grund;TISJL;SJÖINGENJÖR;0405;Tentamen, del D;3,7;2011-08-26;4;2;100
KPO045;Biologiska material;MPBIO;BIOTEKNIK, MASTERPROGRAM;0199;Tentamen;7,5;2011-08-26;3;1;100
FFR101;Bärkraftig resursanvändning;TIELL;ELEKTROTEKNIK, HÖGSKOLEINGENJÖR;0204;Tentamen;4,5;2011-08-26;3;4;100
